TransactionID,InvoiceNo,InvoiceDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,Description,Category,TotalPrice
3757,INV02652,29-09-2022 07:00,CUST0077,PROD036,2,111.77,15,Product 36,Grocery,190.009
3758,INV04065,29-09-2022 09:00,CUST0398,PROD048,1,131.7,5,Product 48,Toys,125.115
3759,INV01501,29-09-2022 12:00,CUST0445,PROD048,4,291.09,0,Product 48,Toys,1164.36
3760,INV03097,29-09-2022 15:00,CUST0107,PROD022,1,258.12,0,Product 22,Electronics,258.12
3761,INV04723,29-09-2022 15:00,CUST0336,PROD029,3,356.01,15,Product 29,Electronics,907.8255
3762,INV01310,29-09-2022 16:00,CUST0397,PROD005,2,117.64,0,Product 5,Sports,235.28
3763,INV00349,29-09-2022 17:00,CUST0283,PROD024,3,498.6,0,Product 24,Clothing,1495.8
3764,INV03625,29-09-2022 18:00,CUST0462,PROD009,2,452.68,20,Product 9,Home & Kitchen,724.288
3765,INV02430,29-09-2022 19:00,CUST0324,PROD026,4,18.04,5,Product 26,Sports,68.552
3766,INV04252,29-09-2022 19:00,CUST0004,PROD004,4,50.67,15,Product 4,Sports,172.278
3767,INV02373,29-09-2022 19:00,CUST0396,PROD009,3,161.23,10,Product 9,Home & Kitchen,435.321
3768,INV00684,29-09-2022 20:00,CUST0283,PROD029,4,378.41,0,Product 29,Electronics,1513.64
3769,INV03631,29-09-2022 20:00,CUST0002,PROD026,1,402.58,5,Product 26,Sports,382.451
3770,INV02666,30-09-2022 00:00,CUST0164,PROD031,1,418.12,0,Product 31,Home & Kitchen,418.12
3771,INV03475,30-09-2022 03:00,CUST0389,PROD048,4,424.39,10,Product 48,Toys,1527.804
3772,INV01234,30-09-2022 05:00,CUST0453,PROD033,4,336.21,0,Product 33,Toys,1344.84
3773,INV02051,30-09-2022 05:00,CUST0297,PROD003,3,226.35,20,Product 3,Home & Kitchen,543.24
3774,INV02847,30-09-2022 05:00,CUST0028,PROD040,2,350.81,10,Product 40,Toys,631.458
3775,INV01789,30-09-2022 09:00,CUST0362,PROD050,1,211.41,5,Product 50,Toys,200.8395
3776,INV02924,30-09-2022 11:00,CUST0488,PROD038,1,242.74,0,Product 38,Home & Kitchen,242.74
3777,INV03028,30-09-2022 11:00,CUST0053,PROD021,4,125.94,15,Product 21,Sports,428.196
3778,INV04803,30-09-2022 15:00,CUST0051,PROD014,2,186.81,0,Product 14,Sports,373.62
3779,INV00408,30-09-2022 18:00,CUST0013,PROD013,2,428.23,0,Product 13,Grocery,856.46
3780,INV02857,30-09-2022 20:00,CUST0378,PROD026,2,63.4,0,Product 26,Sports,126.8
3781,INV01080,01-10-2022 00:00,CUST0126,PROD050,3,365.8,10,Product 50,Toys,987.66
3782,INV00738,01-10-2022 01:00,CUST0470,PROD002,3,486.72,0,Product 2,Sports,1460.16
3783,INV01366,01-10-2022 01:00,CUST0178,PROD015,2,222.16,0,Product 15,Clothing,444.32
3784,INV04119,01-10-2022 01:00,CUST0014,PROD019,2,108.55,20,Product 19,Clothing,173.68
3785,INV02475,01-10-2022 02:00,CUST0396,PROD023,4,69.08,0,Product 23,Toys,276.32
3786,INV03349,01-10-2022 02:00,CUST0489,PROD020,1,380.97,0,Product 20,Toys,380.97
3787,INV04161,01-10-2022 06:00,CUST0149,PROD007,4,359.11,20,Product 7,Home & Kitchen,1149.152
3788,INV02790,01-10-2022 07:00,CUST0257,PROD006,2,280.55,0,Product 6,Clothing,561.1
3789,INV01996,01-10-2022 07:00,CUST0222,PROD030,3,309.56,15,Product 30,Home & Kitchen,789.378
3790,INV02247,01-10-2022 12:00,CUST0180,PROD003,1,419.81,5,Product 3,Home & Kitchen,398.8195
3791,INV03561,01-10-2022 14:00,CUST0052,PROD041,2,24.48,5,Product 41,Electronics,46.512
3792,INV02925,01-10-2022 15:00,CUST0014,PROD043,4,461.16,5,Product 43,Sports,1752.408
3793,INV04120,01-10-2022 16:00,CUST0179,PROD025,2,244.37,0,Product 25,Grocery,488.74
3794,INV02785,01-10-2022 19:00,CUST0268,PROD015,4,269.63,15,Product 15,Clothing,916.742
3795,INV02261,01-10-2022 19:00,CUST0178,PROD024,4,264.26,5,Product 24,Clothing,1004.188
3796,INV04187,01-10-2022 20:00,CUST0199,PROD048,1,171.3,20,Product 48,Toys,137.04
3797,INV04251,01-10-2022 22:00,CUST0273,PROD022,4,419.42,15,Product 22,Electronics,1426.028
3798,INV03250,01-10-2022 23:00,CUST0032,PROD025,4,427.13,10,Product 25,Grocery,1537.668
3799,INV02462,02-10-2022 00:00,CUST0326,PROD002,1,284.09,5,Product 2,Sports,269.8855
3800,INV01719,02-10-2022 02:00,CUST0128,PROD041,1,222.94,0,Product 41,Electronics,222.94
3801,INV04725,02-10-2022 05:00,CUST0494,PROD032,3,82.32,15,Product 32,Clothing,209.916
3802,INV02016,02-10-2022 06:00,CUST0291,PROD007,1,149.49,0,Product 7,Home & Kitchen,149.49
3803,INV03610,02-10-2022 11:00,CUST0034,PROD004,1,321.65,5,Product 4,Sports,305.5675
3804,INV01686,02-10-2022 13:00,CUST0415,PROD050,1,310.07,0,Product 50,Toys,310.07
3805,INV02409,02-10-2022 16:00,CUST0304,PROD001,4,354.75,15,Product 1,Toys,1206.15
3806,INV02748,02-10-2022 18:00,CUST0023,PROD050,4,181.73,5,Product 50,Toys,690.574
3807,INV02072,02-10-2022 20:00,CUST0075,PROD027,3,202.57,0,Product 27,Toys,607.71
3808,INV02533,02-10-2022 21:00,CUST0094,PROD010,4,331.36,5,Product 10,Sports,1259.168
3809,INV02952,02-10-2022 22:00,CUST0217,PROD031,2,425.93,0,Product 31,Home & Kitchen,851.86
3810,INV04490,03-10-2022 03:00,CUST0348,PROD031,1,131.13,20,Product 31,Home & Kitchen,104.904
3811,INV01877,03-10-2022 04:00,CUST0100,PROD025,2,487.09,5,Product 25,Grocery,925.471
3812,INV01709,03-10-2022 04:00,CUST0282,PROD015,2,85.1,20,Product 15,Clothing,136.16
3813,INV00217,03-10-2022 05:00,CUST0280,PROD009,2,272.29,0,Product 9,Home & Kitchen,544.58
3814,INV02562,03-10-2022 06:00,CUST0263,PROD042,3,146.17,0,Product 42,Home & Kitchen,438.51
3815,INV04924,03-10-2022 09:00,CUST0499,PROD016,4,466.92,0,Product 16,Toys,1867.68
3816,INV00905,03-10-2022 10:00,CUST0500,PROD046,4,372.33,0,Product 46,Electronics,1489.32
3817,INV00517,03-10-2022 11:00,CUST0161,PROD019,2,81.31,10,Product 19,Clothing,146.358
3818,INV00463,03-10-2022 14:00,CUST0422,PROD016,2,207.29,20,Product 16,Toys,331.664
3819,INV00334,03-10-2022 15:00,CUST0221,PROD035,3,325.8,0,Product 35,Grocery,977.4
3820,INV03390,03-10-2022 16:00,CUST0494,PROD043,4,216.47,10,Product 43,Sports,779.292
3821,INV03120,03-10-2022 17:00,CUST0460,PROD050,3,258.66,5,Product 50,Toys,737.181
3822,INV02286,03-10-2022 17:00,CUST0172,PROD044,4,361.15,5,Product 44,Home & Kitchen,1372.37
3823,INV01855,03-10-2022 18:00,CUST0081,PROD020,3,343.99,0,Product 20,Toys,1031.97
3824,INV00584,03-10-2022 20:00,CUST0234,PROD012,1,304.18,15,Product 12,Home & Kitchen,258.553
3825,INV01865,03-10-2022 20:00,CUST0070,PROD001,3,280.85,15,Product 1,Toys,716.1675
3826,INV00265,03-10-2022 22:00,CUST0263,PROD022,1,141.75,0,Product 22,Electronics,141.75
3827,INV02525,04-10-2022 05:00,CUST0103,PROD033,4,325.3,0,Product 33,Toys,1301.2
3828,INV03213,04-10-2022 09:00,CUST0493,PROD046,1,158.17,0,Product 46,Electronics,158.17
3829,INV02375,04-10-2022 12:00,CUST0008,PROD044,2,392.02,10,Product 44,Home & Kitchen,705.636
3830,INV02630,04-10-2022 12:00,CUST0464,PROD015,2,439.25,20,Product 15,Clothing,702.8
3831,INV00566,04-10-2022 13:00,CUST0384,PROD042,1,42.22,15,Product 42,Home & Kitchen,35.887
3832,INV04289,04-10-2022 14:00,CUST0045,PROD030,2,291.05,0,Product 30,Home & Kitchen,582.1
3833,INV03893,04-10-2022 15:00,CUST0293,PROD030,2,217.68,15,Product 30,Home & Kitchen,370.056
3834,INV04854,04-10-2022 18:00,CUST0102,PROD022,2,444.39,5,Product 22,Electronics,844.341
3835,INV01453,04-10-2022 19:00,CUST0404,PROD032,3,407.58,0,Product 32,Clothing,1222.74
3836,INV04176,04-10-2022 21:00,CUST0378,PROD049,4,282.56,10,Product 49,Electronics,1017.216
3837,INV03144,04-10-2022 22:00,CUST0221,PROD042,1,415.64,0,Product 42,Home & Kitchen,415.64
3838,INV02192,04-10-2022 22:00,CUST0214,PROD016,3,137.02,20,Product 16,Toys,328.848
3839,INV01680,05-10-2022 03:00,CUST0198,PROD005,1,241.41,5,Product 5,Sports,229.3395
3840,INV04973,05-10-2022 03:00,CUST0424,PROD012,1,371.45,10,Product 12,Home & Kitchen,334.305
3841,INV04296,05-10-2022 05:00,CUST0466,PROD036,4,15.88,10,Product 36,Grocery,57.168
3842,INV03549,05-10-2022 06:00,CUST0277,PROD039,2,422.24,20,Product 39,Toys,675.584
3843,INV04427,05-10-2022 07:00,CUST0162,PROD008,2,296.77,15,Product 8,Home & Kitchen,504.509
3844,INV02179,05-10-2022 09:00,CUST0338,PROD016,1,98.41,20,Product 16,Toys,78.728
3845,INV03568,05-10-2022 10:00,CUST0027,PROD034,4,61.1,15,Product 34,Toys,207.74
3846,INV04658,05-10-2022 15:00,CUST0368,PROD004,2,360.24,0,Product 4,Sports,720.48
3847,INV01124,05-10-2022 17:00,CUST0005,PROD036,1,334.8,0,Product 36,Grocery,334.8
3848,INV02074,05-10-2022 18:00,CUST0432,PROD019,3,202.21,15,Product 19,Clothing,515.6355
3849,INV04567,05-10-2022 20:00,CUST0276,PROD014,2,215.18,0,Product 14,Sports,430.36
3850,INV03245,05-10-2022 23:00,CUST0086,PROD017,1,328,15,Product 17,Grocery,278.8
3851,INV00603,05-10-2022 23:00,CUST0372,PROD017,2,59.76,10,Product 17,Grocery,107.568
3852,INV01078,06-10-2022 01:00,CUST0078,PROD007,4,137.38,0,Product 7,Home & Kitchen,549.52
3853,INV00440,06-10-2022 01:00,CUST0228,PROD018,2,398.49,0,Product 18,Grocery,796.98
3854,INV03072,06-10-2022 06:00,CUST0489,PROD038,4,454.5,15,Product 38,Home & Kitchen,1545.3
3855,INV01931,06-10-2022 08:00,CUST0404,PROD026,2,454.28,5,Product 26,Sports,863.132
3856,INV04499,06-10-2022 09:00,CUST0015,PROD036,2,178.46,15,Product 36,Grocery,303.382
3857,INV03884,06-10-2022 09:00,CUST0247,PROD002,4,148.91,5,Product 2,Sports,565.858
3858,INV02654,06-10-2022 09:00,CUST0448,PROD039,1,321.57,0,Product 39,Toys,321.57
3859,INV02158,06-10-2022 11:00,CUST0410,PROD045,3,113.88,0,Product 45,Sports,341.64
3860,INV01378,06-10-2022 11:00,CUST0303,PROD009,3,389.76,0,Product 9,Home & Kitchen,1169.28
3861,INV03757,06-10-2022 12:00,CUST0113,PROD035,4,296.68,5,Product 35,Grocery,1127.384
3862,INV01435,06-10-2022 14:00,CUST0303,PROD028,1,253.64,0,Product 28,Electronics,253.64
3863,INV00896,06-10-2022 14:00,CUST0137,PROD005,1,463.48,15,Product 5,Sports,393.958
3864,INV01848,06-10-2022 19:00,CUST0338,PROD019,4,129.27,0,Product 19,Clothing,517.08
3865,INV02998,06-10-2022 19:00,CUST0046,PROD045,4,53.31,10,Product 45,Sports,191.916
3866,INV04532,06-10-2022 22:00,CUST0286,PROD005,1,84.38,0,Product 5,Sports,84.38
3867,INV04382,06-10-2022 22:00,CUST0363,PROD031,1,101.49,0,Product 31,Home & Kitchen,101.49
3868,INV04459,07-10-2022 00:00,CUST0406,PROD021,2,93.81,5,Product 21,Sports,178.239
3869,INV02069,07-10-2022 01:00,CUST0465,PROD029,1,266.43,15,Product 29,Electronics,226.4655
3870,INV02570,07-10-2022 01:00,CUST0418,PROD021,2,136.27,10,Product 21,Sports,245.286
3871,INV03521,07-10-2022 05:00,CUST0472,PROD017,3,330.24,0,Product 17,Grocery,990.72
3872,INV02614,07-10-2022 06:00,CUST0439,PROD003,3,145.34,0,Product 3,Home & Kitchen,436.02
3873,INV00930,07-10-2022 08:00,CUST0065,PROD030,3,32.22,10,Product 30,Home & Kitchen,86.994
3874,INV01249,07-10-2022 08:00,CUST0198,PROD041,4,395.63,20,Product 41,Electronics,1266.016
3875,INV01833,07-10-2022 08:00,CUST0278,PROD018,4,53.52,15,Product 18,Grocery,181.968
3876,INV01623,07-10-2022 13:00,CUST0038,PROD040,3,356.43,0,Product 40,Toys,1069.29
3877,INV04414,07-10-2022 15:00,CUST0476,PROD047,4,382.16,20,Product 47,Clothing,1222.912
3878,INV01451,07-10-2022 17:00,CUST0082,PROD023,3,282.25,0,Product 23,Toys,846.75
3879,INV03537,07-10-2022 19:00,CUST0314,PROD014,2,147.2,20,Product 14,Sports,235.52
3880,INV03708,07-10-2022 23:00,CUST0035,PROD015,3,145.59,0,Product 15,Clothing,436.77
3881,INV04703,07-10-2022 23:00,CUST0010,PROD041,1,307.53,0,Product 41,Electronics,307.53
3882,INV02664,08-10-2022 00:00,CUST0252,PROD035,2,291.26,10,Product 35,Grocery,524.268
3883,INV00160,08-10-2022 00:00,CUST0436,PROD017,4,122.82,0,Product 17,Grocery,491.28
3884,INV01549,08-10-2022 02:00,CUST0400,PROD049,2,266.5,10,Product 49,Electronics,479.7
3885,INV03712,08-10-2022 06:00,CUST0435,PROD027,1,460.34,5,Product 27,Toys,437.323
3886,INV00976,08-10-2022 06:00,CUST0344,PROD044,3,302.76,10,Product 44,Home & Kitchen,817.452
3887,INV00053,08-10-2022 07:00,CUST0404,PROD037,3,233.05,5,Product 37,Grocery,664.1925
3888,INV03189,08-10-2022 08:00,CUST0014,PROD019,2,341.81,0,Product 19,Clothing,683.62
3889,INV03292,08-10-2022 11:00,CUST0126,PROD034,4,463.61,0,Product 34,Toys,1854.44
3890,INV03228,08-10-2022 12:00,CUST0053,PROD027,1,302.11,0,Product 27,Toys,302.11
3891,INV03837,08-10-2022 17:00,CUST0102,PROD015,4,272.26,0,Product 15,Clothing,1089.04
3892,INV03454,08-10-2022 18:00,CUST0265,PROD010,3,306.68,10,Product 10,Sports,828.036
3893,INV02082,08-10-2022 19:00,CUST0342,PROD034,4,321.21,0,Product 34,Toys,1284.84
3894,INV00713,08-10-2022 23:00,CUST0387,PROD036,3,334.79,5,Product 36,Grocery,954.1515
3895,INV00274,09-10-2022 01:00,CUST0263,PROD042,3,70.63,5,Product 42,Home & Kitchen,201.2955
3896,INV01385,09-10-2022 03:00,CUST0009,PROD034,2,359.34,0,Product 34,Toys,718.68
3897,INV03967,09-10-2022 03:00,CUST0176,PROD039,1,399.77,5,Product 39,Toys,379.7815
3898,INV01648,09-10-2022 04:00,CUST0233,PROD027,3,95.12,20,Product 27,Toys,228.288
3899,INV01071,09-10-2022 05:00,CUST0010,PROD050,1,325.38,10,Product 50,Toys,292.842
3900,INV02663,09-10-2022 08:00,CUST0370,PROD043,4,499.85,10,Product 43,Sports,1799.46
3901,INV03972,09-10-2022 10:00,CUST0309,PROD008,4,73.33,10,Product 8,Home & Kitchen,263.988
3902,INV04666,09-10-2022 11:00,CUST0436,PROD050,2,160.68,0,Product 50,Toys,321.36
3903,INV02634,09-10-2022 17:00,CUST0049,PROD044,1,406.41,0,Product 44,Home & Kitchen,406.41
3904,INV01003,09-10-2022 19:00,CUST0223,PROD041,3,417.23,10,Product 41,Electronics,1126.521
3905,INV02762,09-10-2022 19:00,CUST0172,PROD047,3,232.59,5,Product 47,Clothing,662.8815
3906,INV03559,09-10-2022 19:00,CUST0303,PROD006,1,401.25,10,Product 6,Clothing,361.125
3907,INV04601,09-10-2022 22:00,CUST0043,PROD042,4,451.13,0,Product 42,Home & Kitchen,1804.52
3908,INV00346,09-10-2022 22:00,CUST0357,PROD023,4,152.22,0,Product 23,Toys,608.88
3909,INV01548,09-10-2022 22:00,CUST0249,PROD005,2,416.42,0,Product 5,Sports,832.84
3910,INV01740,10-10-2022 00:00,CUST0084,PROD011,3,273.75,5,Product 11,Toys,780.1875
3911,INV01293,10-10-2022 02:00,CUST0246,PROD027,4,350.15,0,Product 27,Toys,1400.6
3912,INV03459,10-10-2022 04:00,CUST0019,PROD005,1,374.86,15,Product 5,Sports,318.631
3913,INV02044,10-10-2022 04:00,CUST0378,PROD008,4,299.8,0,Product 8,Home & Kitchen,1199.2
3914,INV02632,10-10-2022 09:00,CUST0220,PROD001,2,347.57,15,Product 1,Toys,590.869
3915,INV03310,10-10-2022 09:00,CUST0189,PROD006,4,339.85,5,Product 6,Clothing,1291.43
3916,INV04506,10-10-2022 12:00,CUST0374,PROD038,4,10.44,15,Product 38,Home & Kitchen,35.496
3917,INV01306,10-10-2022 13:00,CUST0433,PROD001,1,71.66,0,Product 1,Toys,71.66
3918,INV01841,10-10-2022 14:00,CUST0353,PROD010,4,24.83,5,Product 10,Sports,94.354
3919,INV03869,10-10-2022 14:00,CUST0357,PROD032,1,148.73,15,Product 32,Clothing,126.4205
3920,INV02224,10-10-2022 16:00,CUST0233,PROD035,3,309.96,0,Product 35,Grocery,929.88
3921,INV03193,10-10-2022 17:00,CUST0492,PROD003,3,469.51,0,Product 3,Home & Kitchen,1408.53
3922,INV01041,10-10-2022 18:00,CUST0090,PROD002,1,391.81,10,Product 2,Sports,352.629
3923,INV03479,10-10-2022 21:00,CUST0353,PROD012,2,244.85,0,Product 12,Home & Kitchen,489.7
3924,INV00974,10-10-2022 23:00,CUST0322,PROD009,3,499.74,20,Product 9,Home & Kitchen,1199.376
3925,INV01500,11-10-2022 00:00,CUST0042,PROD022,3,481.6,5,Product 22,Electronics,1372.56
3926,INV00447,11-10-2022 00:00,CUST0078,PROD009,2,129.79,20,Product 9,Home & Kitchen,207.664
3927,INV03933,11-10-2022 02:00,CUST0209,PROD040,1,433.27,5,Product 40,Toys,411.6065
3928,INV04617,11-10-2022 02:00,CUST0027,PROD021,3,497.41,10,Product 21,Sports,1343.007
3929,INV00979,11-10-2022 03:00,CUST0057,PROD046,3,456.04,0,Product 46,Electronics,1368.12
3930,INV04129,11-10-2022 05:00,CUST0308,PROD023,4,432.22,15,Product 23,Toys,1469.548
3931,INV00179,11-10-2022 07:00,CUST0126,PROD006,3,422.24,0,Product 6,Clothing,1266.72
3932,INV02656,11-10-2022 07:00,CUST0068,PROD013,4,285.57,0,Product 13,Grocery,1142.28
3933,INV00987,11-10-2022 08:00,CUST0227,PROD046,4,6.98,15,Product 46,Electronics,23.732
3934,INV03419,11-10-2022 09:00,CUST0473,PROD046,1,134.26,5,Product 46,Electronics,127.547
3935,INV04241,11-10-2022 10:00,CUST0421,PROD034,1,312.48,0,Product 34,Toys,312.48
3936,INV03301,11-10-2022 14:00,CUST0221,PROD027,4,263.27,15,Product 27,Toys,895.118
3937,INV00707,11-10-2022 14:00,CUST0225,PROD028,4,434.25,0,Product 28,Electronics,1737
3938,INV00267,11-10-2022 19:00,CUST0109,PROD027,3,70.73,5,Product 27,Toys,201.5805
3939,INV01912,11-10-2022 19:00,CUST0106,PROD050,1,350.75,0,Product 50,Toys,350.75
3940,INV03118,12-10-2022 02:00,CUST0201,PROD040,1,74.98,15,Product 40,Toys,63.733
3941,INV04238,12-10-2022 05:00,CUST0003,PROD026,3,14.7,15,Product 26,Sports,37.485
3942,INV02970,12-10-2022 07:00,CUST0102,PROD002,1,375.91,20,Product 2,Sports,300.728
3943,INV01465,12-10-2022 09:00,CUST0172,PROD012,2,409.37,15,Product 12,Home & Kitchen,695.929
3944,INV00954,12-10-2022 12:00,CUST0429,PROD021,3,295.42,0,Product 21,Sports,886.26
3945,INV03675,12-10-2022 12:00,CUST0146,PROD006,3,88.08,20,Product 6,Clothing,211.392
3946,INV01135,12-10-2022 14:00,CUST0275,PROD044,1,88.89,0,Product 44,Home & Kitchen,88.89
3947,INV02360,12-10-2022 17:00,CUST0382,PROD037,1,358.84,5,Product 37,Grocery,340.898
3948,INV04035,12-10-2022 21:00,CUST0256,PROD040,3,207.08,5,Product 40,Toys,590.178
3949,INV02947,12-10-2022 21:00,CUST0039,PROD045,2,33.64,20,Product 45,Sports,53.824
3950,INV04184,12-10-2022 23:00,CUST0310,PROD010,2,247.6,0,Product 10,Sports,495.2
3951,INV01386,12-10-2022 23:00,CUST0130,PROD013,4,39.56,0,Product 13,Grocery,158.24
3952,INV03939,13-10-2022 01:00,CUST0002,PROD016,3,381.85,15,Product 16,Toys,973.7175
3953,INV02141,13-10-2022 03:00,CUST0120,PROD013,2,181.73,15,Product 13,Grocery,308.941
3954,INV04146,13-10-2022 03:00,CUST0325,PROD008,4,249.43,10,Product 8,Home & Kitchen,897.948
3955,INV04956,13-10-2022 05:00,CUST0197,PROD006,1,461,10,Product 6,Clothing,414.9
3956,INV00549,13-10-2022 09:00,CUST0410,PROD022,2,303.17,0,Product 22,Electronics,606.34
3957,INV02279,13-10-2022 10:00,CUST0435,PROD038,3,135.26,0,Product 38,Home & Kitchen,405.78
3958,INV04713,13-10-2022 11:00,CUST0339,PROD028,1,290.68,10,Product 28,Electronics,261.612
3959,INV00042,13-10-2022 12:00,CUST0072,PROD046,4,76.56,0,Product 46,Electronics,306.24
3960,INV01857,13-10-2022 12:00,CUST0489,PROD028,2,359.36,5,Product 28,Electronics,682.784
3961,INV03629,13-10-2022 12:00,CUST0486,PROD043,4,130.15,0,Product 43,Sports,520.6
3962,INV02637,13-10-2022 13:00,CUST0310,PROD040,2,411.23,5,Product 40,Toys,781.337
3963,INV00718,13-10-2022 14:00,CUST0220,PROD027,2,443.38,0,Product 27,Toys,886.76
3964,INV00531,13-10-2022 14:00,CUST0277,PROD047,3,168.83,10,Product 47,Clothing,455.841
3965,INV02203,13-10-2022 14:00,CUST0456,PROD008,3,441.57,5,Product 8,Home & Kitchen,1258.4745
3966,INV02482,13-10-2022 16:00,CUST0335,PROD035,4,383.61,10,Product 35,Grocery,1380.996
3967,INV03088,13-10-2022 17:00,CUST0380,PROD017,2,93.77,0,Product 17,Grocery,187.54
3968,INV01296,13-10-2022 18:00,CUST0017,PROD026,1,339.01,0,Product 26,Sports,339.01
3969,INV04192,13-10-2022 19:00,CUST0499,PROD002,1,494.25,0,Product 2,Sports,494.25
3970,INV02517,13-10-2022 20:00,CUST0036,PROD009,3,175.6,15,Product 9,Home & Kitchen,447.78
3971,INV02469,13-10-2022 20:00,CUST0463,PROD045,1,463.39,0,Product 45,Sports,463.39
3972,INV01311,13-10-2022 21:00,CUST0168,PROD034,1,390.69,0,Product 34,Toys,390.69
3973,INV04889,13-10-2022 22:00,CUST0067,PROD048,3,450.65,10,Product 48,Toys,1216.755
3974,INV01837,14-10-2022 01:00,CUST0134,PROD023,2,430.03,0,Product 23,Toys,860.06
3975,INV02588,14-10-2022 05:00,CUST0475,PROD006,3,171.08,5,Product 6,Clothing,487.578
3976,INV03771,14-10-2022 06:00,CUST0467,PROD001,2,372.64,0,Product 1,Toys,745.28
3977,INV02015,14-10-2022 11:00,CUST0296,PROD035,4,61.75,10,Product 35,Grocery,222.3
3978,INV02679,14-10-2022 14:00,CUST0242,PROD031,1,419.51,0,Product 31,Home & Kitchen,419.51
3979,INV02245,14-10-2022 17:00,CUST0475,PROD037,3,251.58,20,Product 37,Grocery,603.792
3980,INV00967,14-10-2022 19:00,CUST0328,PROD015,4,7.29,20,Product 15,Clothing,23.328
3981,INV04179,14-10-2022 20:00,CUST0210,PROD043,1,173.1,0,Product 43,Sports,173.1
3982,INV01459,15-10-2022 01:00,CUST0033,PROD027,3,106.46,10,Product 27,Toys,287.442
3983,INV00155,15-10-2022 02:00,CUST0418,PROD014,2,451.64,0,Product 14,Sports,903.28
3984,INV04491,15-10-2022 05:00,CUST0465,PROD008,1,174.3,10,Product 8,Home & Kitchen,156.87
3985,INV03600,15-10-2022 07:00,CUST0193,PROD005,3,402.87,0,Product 5,Sports,1208.61
3986,INV04451,15-10-2022 09:00,CUST0133,PROD048,3,316.59,0,Product 48,Toys,949.77
3987,INV03952,15-10-2022 11:00,CUST0080,PROD042,1,47.43,15,Product 42,Home & Kitchen,40.3155
3988,INV04968,15-10-2022 14:00,CUST0228,PROD047,3,485.61,0,Product 47,Clothing,1456.83
3989,INV04178,15-10-2022 18:00,CUST0009,PROD002,1,297.25,20,Product 2,Sports,237.8
3990,INV03806,15-10-2022 18:00,CUST0374,PROD029,3,417.59,15,Product 29,Electronics,1064.8545
3991,INV03256,15-10-2022 20:00,CUST0270,PROD033,1,94.72,20,Product 33,Toys,75.776
3992,INV02986,15-10-2022 23:00,CUST0401,PROD027,1,419.19,0,Product 27,Toys,419.19
3993,INV04822,16-10-2022 00:00,CUST0381,PROD035,1,172.18,15,Product 35,Grocery,146.353
3994,INV01033,16-10-2022 03:00,CUST0070,PROD030,2,451.63,0,Product 30,Home & Kitchen,903.26
3995,INV01626,16-10-2022 10:00,CUST0388,PROD040,3,287.34,0,Product 40,Toys,862.02
3996,INV03363,16-10-2022 11:00,CUST0021,PROD013,2,22.78,0,Product 13,Grocery,45.56
3997,INV04266,16-10-2022 12:00,CUST0372,PROD005,2,122.45,10,Product 5,Sports,220.41
3998,INV03002,16-10-2022 16:00,CUST0032,PROD023,1,127.92,10,Product 23,Toys,115.128
3999,INV04738,16-10-2022 17:00,CUST0232,PROD038,1,288.45,0,Product 38,Home & Kitchen,288.45
4000,INV03386,17-10-2022 01:00,CUST0135,PROD026,1,227.7,0,Product 26,Sports,227.7
4001,INV04301,17-10-2022 03:00,CUST0043,PROD031,4,190.81,15,Product 31,Home & Kitchen,648.754
4002,INV00671,17-10-2022 04:00,CUST0236,PROD015,4,411.24,0,Product 15,Clothing,1644.96
4003,INV03651,17-10-2022 05:00,CUST0186,PROD027,2,217.99,0,Product 27,Toys,435.98
4004,INV02242,17-10-2022 06:00,CUST0378,PROD038,2,205.45,20,Product 38,Home & Kitchen,328.72
4005,INV03476,17-10-2022 07:00,CUST0221,PROD026,4,66.01,15,Product 26,Sports,224.434
4006,INV02997,17-10-2022 07:00,CUST0036,PROD014,2,221.31,20,Product 14,Sports,354.096
4007,INV02172,17-10-2022 08:00,CUST0353,PROD013,1,278.85,20,Product 13,Grocery,223.08
4008,INV04319,17-10-2022 11:00,CUST0260,PROD030,4,78.75,0,Product 30,Home & Kitchen,315
4009,INV01671,17-10-2022 11:00,CUST0120,PROD005,2,108.66,0,Product 5,Sports,217.32
4010,INV01441,17-10-2022 12:00,CUST0076,PROD006,1,303.49,0,Product 6,Clothing,303.49
4011,INV04680,17-10-2022 16:00,CUST0387,PROD031,4,299.7,0,Product 31,Home & Kitchen,1198.8
4012,INV03014,17-10-2022 21:00,CUST0467,PROD030,1,232.38,15,Product 30,Home & Kitchen,197.523
4013,INV00114,17-10-2022 21:00,CUST0469,PROD050,2,485.68,15,Product 50,Toys,825.656
4014,INV04173,17-10-2022 21:00,CUST0134,PROD028,3,396.47,5,Product 28,Electronics,1129.9395
4015,INV05000,18-10-2022 00:00,CUST0112,PROD020,1,107.3,0,Product 20,Toys,107.3
4016,INV00453,18-10-2022 01:00,CUST0494,PROD018,2,388.86,10,Product 18,Grocery,699.948
4017,INV04055,18-10-2022 03:00,CUST0286,PROD034,4,193.85,5,Product 34,Toys,736.63
4018,INV00095,18-10-2022 03:00,CUST0446,PROD011,2,89.45,0,Product 11,Toys,178.9
4019,INV02465,18-10-2022 04:00,CUST0042,PROD012,1,284.92,15,Product 12,Home & Kitchen,242.182
4020,INV04895,18-10-2022 05:00,CUST0149,PROD017,3,94.97,0,Product 17,Grocery,284.91
